gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000024187	27.54	42.21	22.64	38.14	45.21	26.33
ENSMUSG00000024188	37.88	10.65	40.02	10.62	11.57	41.34
ENSMUSG00000024190	9.25	19.82	10.05	16.72	19.52	8.41
ENSMUSG00000024191	44.58	22.34	49.79	25.31	23.99	52.25
ENSMUSG00000024193	4.21	4.81	4.65	4.05	4.14	4.99
ENSMUSG00000024194	52.27	75.47	89.4	80.29	78.97	78.99
ENSMUSG00000024197	12.65	17.77	20.93	19.76	19.72	20.9
ENSMUSG00000024201	14.31	21.88	16.08	19.32	22.38	18.7
ENSMUSG00000024205	0.0	0.0	0.0	1.24	0.0	0.0
ENSMUSG00000024206	0.6	1.6	0.83	1.68	1.6	0.87
ENSMUSG00000024207	0.0	0.0	0.0	0.03	0.03	0.0
ENSMUSG00000024208	414.67	297.67	685.52	416.65	276.6	677.08
ENSMUSG00000024209	0.22	0.08	0.43	0.03	0.07	0.24
ENSMUSG00000024210	1.16	2.7	0.99	2.66	2.43	0.99
ENSMUSG00000024211	0.0	0.0	0.0	0.0	0.0	0.01
ENSMUSG00000024212	11.1	15.81	20.47	15.51	14.64	18.89
ENSMUSG00000024213	96.71	41.69	77.94	47.9	50.87	86.31
ENSMUSG00000024215	0.43	0.0	0.93	0.0	0.0	0.37
ENSMUSG00000024217	80.16	66.93	149.81	85.04	66.4	121.65
ENSMUSG00000024218	39.4	21.46	29.39	20.27	20.65	32.87
ENSMUSG00000024219	4.3	4.88	6.54	5.27	5.53	6.11
ENSMUSG00000024220	3.01	9.93	5.36	9.77	8.36	9.19
ENSMUSG00000024222	5.83	5.35	5.72	4.7	6.11	5.53
ENSMUSG00000024223	0.0	0.0	0.05	0.0	0.0	0.04
ENSMUSG00000024224	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024225	0.26	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000024227	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024228	4.77	6.9	4.98	6.37	7.96	4.93
ENSMUSG00000024231	24.91	22.84	21.32	22.48	22.88	24.16
ENSMUSG00000024232	141.31	29.3	169.92	28.25	25.98	141.47
ENSMUSG00000024233	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024234	33.46	15.74	31.55	13.44	14.61	33.28
ENSMUSG00000024235	0.89	1.48	0.51	2.1	1.42	0.67
ENSMUSG00000024236	50.34	119.39	43.58	109.58	126.83	48.59
ENSMUSG00000024238	16.39	17.82	13.97	16.92	15.21	14.87
ENSMUSG00000024240	24.01	8.26	39.37	11.07	8.09	25.71
ENSMUSG00000024241	3.81	5.2	3.08	4.56	5.21	3.55
ENSMUSG00000024242	10.97	11.06	8.91	10.47	9.94	10.9
ENSMUSG00000024245	0.03	0.27	0.0	0.36	0.5	0.06
ENSMUSG00000024246	3.61	2.27	3.37	2.03	2.68	3.89
ENSMUSG00000024247	39.63	19.21	51.7	21.12	23.04	51.26
ENSMUSG00000024248	181.92	130.87	192.75	126.84	124.58	187.96
ENSMUSG00000024251	3.25	4.15	3.0	3.63	4.72	3.1
ENSMUSG00000024253	2.67	3.03	2.37	3.17	3.06	2.79
ENSMUSG00000024254	0.31	0.04	0.39	0.27	0.0	0.17
ENSMUSG00000024256	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024258	61.9	52.82	69.85	61.53	57.59	75.41
ENSMUSG00000024259	19.16	24.5	19.88	19.41	24.84	18.7
ENSMUSG00000024260	5.49	8.22	5.61	7.9	8.43	6.14
ENSMUSG00000024261	0.01	0.14	0.14	0.05	0.12	0.09
ENSMUSG00000024266	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024268	0.17	0.21	0.07	0.27	0.46	0.2
ENSMUSG00000024269	2.26	3.49	2.96	3.62	3.98	3.0
ENSMUSG00000024270	29.25	47.25	26.86	43.13	45.49	30.36
ENSMUSG00000024271	32.47	19.98	26.84	20.8	19.7	30.34
ENSMUSG00000024273	18.4	5.6	15.09	8.78	8.81	20.22
ENSMUSG00000024274	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024276	17.39	11.78	30.24	8.4	9.33	16.83
ENSMUSG00000024277	99.03	128.6	79.42	129.39	129.39	91.42
ENSMUSG00000024283	78.6	32.65	65.35	29.89	33.71	67.86
ENSMUSG00000024286	37.8	36.25	35.94	33.27	41.57	39.27
ENSMUSG00000024287	16.82	12.99	19.37	13.32	13.92	24.92
ENSMUSG00000024290	10.62	19.74	8.99	18.33	19.51	10.13
ENSMUSG00000024292	0.13	0.29	0.33	0.3	0.0	0.05
ENSMUSG00000024293	8.3	6.13	6.9	5.6	6.62	8.59
ENSMUSG00000024294	17.43	18.54	15.43	15.57	21.16	16.14
ENSMUSG00000024295	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024298	10.3	5.1	12.19	4.8	5.69	10.78
ENSMUSG00000024299	0.71	2.43	0.74	1.36	1.82	0.89
ENSMUSG00000024300	0.04	1.13	0.04	1.12	0.39	0.12
ENSMUSG00000024301	1.45	1.46	2.01	1.67	1.53	1.32
ENSMUSG00000024302	35.6	50.47	39.31	40.54	47.52	37.53
ENSMUSG00000024304	287.7	246.04	241.85	237.74	253.09	270.63
ENSMUSG00000024306	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024308	8.77	22.01	17.72	21.79	22.56	11.92
ENSMUSG00000024309	108.2	53.71	111.39	72.88	53.85	117.46
ENSMUSG00000024312	25.41	14.02	25.93	14.9	13.22	28.96
ENSMUSG00000024313	0.0	0.0	0.03	0.0	0.0	0.02
ENSMUSG00000024317	10.12	5.08	8.53	5.81	5.93	9.38
ENSMUSG00000024319	20.52	19.56	21.33	19.03	21.23	20.39
ENSMUSG00000024325	5.46	6.52	11.01	7.52	5.94	8.1
ENSMUSG00000024327	120.52	96.17	148.2	103.01	103.56	147.54
ENSMUSG00000024330	0.65	0.05	1.23	0.23	0.32	2.8
ENSMUSG00000024331	10.18	15.05	8.67	12.49	14.85	9.45
ENSMUSG00000024334	0.13	0.08	0.29	0.0	0.0	0.2
ENSMUSG00000024335	288.15	61.82	270.23	60.79	61.48	282.44
ENSMUSG00000024338	0.26	0.54	1.42	0.85	0.62	0.54
ENSMUSG00000024339	1.26	1.87	2.74	2.66	2.06	2.13
ENSMUSG00000024340	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024346	164.34	110.53	188.32	128.26	114.53	210.71
ENSMUSG00000024347	0.08	0.0	0.12	0.0	0.02	0.04
ENSMUSG00000024349	1.33	2.16	1.08	2.76	3.15	0.84
ENSMUSG00000024350	12.38	11.74	11.42	11.15	12.2	11.52
ENSMUSG00000024352	4.59	9.5	6.75	10.41	7.98	5.83
ENSMUSG00000024353	0.22	0.1	0.16	0.0	0.0	0.22
ENSMUSG00000024354	0.05	0.12	0.19	0.09	0.09	0.09
ENSMUSG00000024357	9.18	15.81	12.42	14.53	16.35	11.82
ENSMUSG00000024359	415.8	356.63	391.64	312.09	359.17	399.9
ENSMUSG00000024360	98.64	66.03	87.97	63.78	68.24	90.18
ENSMUSG00000024365	0.08	0.04	0.23	0.0	0.0	0.09
ENSMUSG00000024366	0.0	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000024369	22.09	15.31	18.64	16.41	17.73	19.68
ENSMUSG00000024370	45.24	29.01	38.49	29.16	31.23	44.67
ENSMUSG00000024371	0.68	0.97	0.75	1.31	0.5	0.55
ENSMUSG00000024376	2.92	1.89	2.49	1.25	1.66	2.49
ENSMUSG00000024378	5.67	12.19	3.91	12.82	12.96	4.05
ENSMUSG00000024379	2.16	0.73	2.2	1.43	0.89	1.89
ENSMUSG00000024381	6.52	11.92	7.19	11.71	11.48	7.19
ENSMUSG00000024382	16.69	12.1	14.86	12.9	12.82	15.0
ENSMUSG00000024383	2.83	3.11	2.22	2.63	3.21	2.5
ENSMUSG00000024384	15.36	11.67	12.92	11.88	12.37	15.18
ENSMUSG00000024386	0.43	0.87	1.89	1.24	0.0	0.02
ENSMUSG00000024387	156.6	132.1	132.08	135.89	121.91	145.22
ENSMUSG00000024388	0.01	0.06	0.01	0.03	0.04	0.02
ENSMUSG00000024391	1.25	1.18	1.1	0.09	0.0	0.65
ENSMUSG00000024392	48.9	56.66	50.18	64.4	61.24	47.69
ENSMUSG00000024393	23.84	44.81	40.81	49.42	40.21	41.98
ENSMUSG00000024395	17.58	40.71	22.16	36.99	40.91	21.48
ENSMUSG00000024397	0.21	0.61	0.0	0.34	0.31	0.14
ENSMUSG00000024399	0.11	0.0	0.2	0.15	0.0	0.24
ENSMUSG00000024400	46.43	22.86	40.26	20.28	24.79	43.81
ENSMUSG00000024401	0.08	0.21	0.17	0.28	0.13	0.11
ENSMUSG00000024402	0.17	0.28	0.32	0.17	0.16	0.35
ENSMUSG00000024403	2.19	5.15	3.31	3.57	4.1	2.67
ENSMUSG00000024404	95.98	53.28	87.14	55.95	55.62	87.82
ENSMUSG00000024406	0.0	0.0	0.05	0.0	0.0	0.0
ENSMUSG00000024409	0.24	0.0	0.62	0.0	0.1	0.31
ENSMUSG00000024410	26.09	15.79	20.48	17.9	16.39	21.81
ENSMUSG00000024411	0.29	1.18	0.2	1.04	1.29	0.32
ENSMUSG00000024413	8.97	11.46	7.33	11.28	10.85	8.0
ENSMUSG00000024414	86.46	47.44	113.69	56.91	46.56	115.21
ENSMUSG00000024420	2.83	3.47	3.12	3.18	3.41	2.8
ENSMUSG00000024421	0.14	0.03	0.1	0.03	0.06	0.17
ENSMUSG00000024422	27.5	19.28	21.76	14.34	16.61	20.82
ENSMUSG00000024423	12.27	21.21	9.09	16.01	19.64	8.86
ENSMUSG00000024424	4.11	2.46	4.06	2.38	2.95	3.78
ENSMUSG00000024425	117.1	139.71	121.63	125.11	140.61	114.63
ENSMUSG00000024426	10.33	11.47	6.75	11.37	11.69	7.44
ENSMUSG00000024427	2.51	5.72	3.1	4.82	5.63	2.39
ENSMUSG00000024429	19.01	22.73	22.71	20.06	20.19	20.05
ENSMUSG00000024430	0.37	0.17	0.23	0.17	0.16	0.31
ENSMUSG00000024431	31.25	21.36	27.69	21.05	22.23	26.49
ENSMUSG00000024436	217.65	62.78	208.01	63.38	55.89	215.71
ENSMUSG00000024437	0.0	0.12	0.21	0.0	0.12	0.24
ENSMUSG00000024440	0.15	0.35	0.14	0.34	0.37	0.23
ENSMUSG00000024442	24.83	23.39	29.76	25.93	27.47	28.55
ENSMUSG00000024446	33.72	30.13	70.64	36.76	23.85	66.9
ENSMUSG00000024448	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024451	2.61	2.47	3.02	3.22	2.82	2.43
ENSMUSG00000024454	28.78	31.82	30.08	30.69	31.39	30.07
ENSMUSG00000024456	5.17	10.31	5.56	9.04	10.06	5.04
ENSMUSG00000024457	9.51	6.01	8.86	6.57	7.4	7.76
ENSMUSG00000024459	0.06	0.06	0.02	0.0	0.08	0.0
ENSMUSG00000024462	2.81	7.08	5.02	5.65	7.56	5.92
ENSMUSG00000024471	0.23	0.21	0.2	0.25	0.2	0.4
ENSMUSG00000024472	3.26	5.83	5.35	4.11	4.33	2.42
ENSMUSG00000024474	83.18	56.46	75.32	55.44	59.07	76.94
ENSMUSG00000024477	10.19	7.96	8.8	9.08	7.25	8.68
ENSMUSG00000024479	0.09	0.07	0.06	0.24	0.0	0.0
ENSMUSG00000024480	27.82	28.97	22.75	25.56	28.86	27.57
ENSMUSG00000024481	0.02	0.05	0.02	0.0	0.04	0.05
ENSMUSG00000024483	20.35	13.64	13.53	14.22	14.97	19.17
ENSMUSG00000024485	0.1	0.0	0.01	0.02	0.03	0.1
ENSMUSG00000024486	67.25	161.06	73.35	141.57	162.17	73.63
ENSMUSG00000024487	25.22	34.52	29.38	35.97	36.09	22.38
ENSMUSG00000024491	8.67	6.16	7.91	5.15	6.09	8.62
ENSMUSG00000024493	68.18	47.0	63.77	43.09	48.04	73.89
ENSMUSG00000024497	0.17	0.0	0.18	0.0	0.0	0.25
ENSMUSG00000024498	33.49	18.47	33.08	16.69	18.97	36.98
ENSMUSG00000024500	0.16	0.32	0.14	0.2	0.17	0.21
ENSMUSG00000024501	120.93	190.5	109.35	180.85	198.02	120.9
ENSMUSG00000024502	0.1	0.0	0.0	0.02	0.0	0.0
ENSMUSG00000024503	0.1	0.27	0.11	0.0	0.0	0.0
ENSMUSG00000024505	0.41	0.93	0.45	0.69	0.76	0.29
ENSMUSG00000024507	35.6	37.95	33.85	35.02	38.67	32.81
ENSMUSG00000024510	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024511	1.47	5.21	1.49	4.81	5.81	1.92
ENSMUSG00000024512	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024513	56.4	61.04	50.86	46.13	66.23	52.44
ENSMUSG00000024515	21.25	23.06	24.19	21.15	27.05	20.71
ENSMUSG00000024516	25.89	25.04	27.34	23.79	23.34	22.7
ENSMUSG00000024517	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024518	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024519	0.34	0.04	0.0	0.0	0.0	0.0
ENSMUSG00000024521	4.77	2.77	3.8	3.61	2.91	4.25
ENSMUSG00000024524	0.31	0.52	0.26	0.44	0.22	0.31
ENSMUSG00000024525	5.26	9.65	4.63	7.65	8.99	4.14
ENSMUSG00000024526	62.88	63.91	59.64	67.17	58.93	64.54
ENSMUSG00000024527	97.44	120.82	98.24	118.13	124.65	96.66
ENSMUSG00000024528	55.63	11.74	40.05	8.13	11.19	40.97
ENSMUSG00000024529	6.1	86.63	6.2	83.38	86.18	5.33
ENSMUSG00000024530	0.61	0.0	0.35	0.0	0.05	0.61
ENSMUSG00000024532	0.0	0.34	0.0	0.0	0.0	0.0
ENSMUSG00000024533	4.03	5.26	3.49	4.3	5.89	3.99
ENSMUSG00000024534	0.14	0.32	0.17	0.29	0.38	0.2
ENSMUSG00000024535	11.9	13.77	10.04	12.27	12.62	11.85
ENSMUSG00000024537	52.28	28.63	49.24	29.23	29.59	50.79
ENSMUSG00000024538	57.1	66.05	62.75	67.97	69.5	56.89
ENSMUSG00000024539	31.24	17.58	29.55	16.65	17.99	32.05
ENSMUSG00000024542	1.85	3.8	1.57	3.85	3.76	2.25
ENSMUSG00000024544	4.31	7.94	4.25	6.39	7.77	4.32
ENSMUSG00000024546	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024548	1.45	1.85	1.28	1.7	1.78	1.09
ENSMUSG00000024552	0.08	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000024553	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024556	14.81	22.66	14.81	19.79	22.38	15.75
ENSMUSG00000024558	0.49	1.58	0.42	1.74	1.64	0.49
ENSMUSG00000024560	21.99	16.2	32.21	15.14	15.39	27.29
ENSMUSG00000024561	23.21	39.41	26.08	34.86	36.29	25.34
ENSMUSG00000024563	48.89	18.64	43.89	20.64	23.52	44.52
ENSMUSG00000024565	0.01	0.1	0.03	0.06	0.05	0.04
ENSMUSG00000024566	12.83	14.85	12.49	13.85	13.54	12.54
ENSMUSG00000024570	15.68	15.94	20.43	18.06	16.29	18.24
ENSMUSG00000024571	72.58	52.6	92.77	48.55	47.68	73.92
ENSMUSG00000024575	0.14	0.03	0.15	0.02	0.03	0.05
ENSMUSG00000024576	157.78	177.96	143.8	146.0	172.06	156.38
ENSMUSG00000024578	0.0	0.29	0.0	0.0	0.0	0.14
ENSMUSG00000024579	4.04	5.96	6.05	6.01	5.39	4.85
ENSMUSG00000024580	14.86	7.64	16.41	7.69	7.36	15.23
ENSMUSG00000024581	15.4	15.22	13.61	15.43	15.19	14.19
ENSMUSG00000024583	120.16	80.8	103.6	76.92	83.17	109.77
ENSMUSG00000024587	120.61	86.41	113.29	84.64	85.52	114.89
ENSMUSG00000024588	43.38	49.28	26.56	49.8	52.23	35.17
ENSMUSG00000024589	23.44	25.87	16.47	28.36	28.17	21.93
ENSMUSG00000024590	21.5	16.69	21.52	16.39	20.62	22.29
ENSMUSG00000024592	7.19	6.1	5.94	6.99	7.26	6.61
ENSMUSG00000024593	0.91	1.57	1.07	1.84	1.58	1.24
ENSMUSG00000024594	6.61	18.34	9.97	11.77	18.35	6.95
ENSMUSG00000024597	4.98	5.85	4.25	5.78	6.25	4.65
ENSMUSG00000024598	3.4	6.53	2.16	6.17	7.13	2.58
ENSMUSG00000024600	0.0	0.32	0.0	0.32	0.43	0.0
ENSMUSG00000024601	11.38	16.56	10.54	15.16	16.75	10.24
ENSMUSG00000024603	56.96	27.24	51.05	26.3	26.17	55.29
ENSMUSG00000024604	27.02	14.74	26.39	15.22	15.82	26.06
ENSMUSG00000024608	2111.66	1133.6	2333.93	1353.27	1097.01	2227.26
ENSMUSG00000024610	1.24	0.99	1.05	2.31	0.4	0.16
ENSMUSG00000024613	6.07	6.27	6.83	5.99	5.93	6.94
ENSMUSG00000024614	21.09	25.08	14.29	27.83	28.71	15.28
ENSMUSG00000024617	17.12	25.2	14.27	24.98	24.74	17.41
ENSMUSG00000024619	0.03	0.0	0.07	0.0	0.0	0.16
ENSMUSG00000024620	2.57	19.93	3.22	18.17	19.06	2.55
ENSMUSG00000024621	0.47	3.32	0.29	6.14	3.66	0.28
ENSMUSG00000024622	16.04	11.08	15.09	9.52	10.31	16.1
ENSMUSG00000024639	7.73	9.61	8.13	8.72	10.03	8.64
ENSMUSG00000024640	35.7	38.85	35.01	35.3	43.99	39.67
ENSMUSG00000024642	3.55	2.96	3.08	2.82	3.08	3.43
ENSMUSG00000024644	36.12	42.97	39.34	44.81	37.68	41.76
ENSMUSG00000024645	56.43	40.4	48.27	34.81	41.17	47.5
ENSMUSG00000024646	57.09	50.37	67.21	62.87	54.41	57.67
ENSMUSG00000024647	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024650	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024653	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024654	2.79	2.96	2.58	2.86	2.88	2.79
ENSMUSG00000024658	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024659	45.87	111.48	50.16	125.38	116.07	44.16
ENSMUSG00000024660	2.96	5.56	2.69	3.99	3.92	3.32
ENSMUSG00000024661	1205.34	1426.75	1462.1	1301.39	1287.66	1172.96
ENSMUSG00000024663	0.51	1.03	0.54	1.23	1.02	0.45
ENSMUSG00000024664	79.4	94.99	78.02	85.11	100.42	82.03
ENSMUSG00000024665	7.8	24.23	8.41	23.94	23.76	7.9
ENSMUSG00000024666	11.79	8.89	12.31	5.88	6.71	12.94
ENSMUSG00000024667	15.83	8.23	16.61	8.5	7.13	20.18
ENSMUSG00000024668	39.84	28.59	34.9	27.06	29.79	35.68
ENSMUSG00000024669	0.0	0.0	0.06	0.0	0.0	0.04
ENSMUSG00000024670	0.43	0.0	0.37	0.09	0.06	0.33
ENSMUSG00000024672	0.23	0.72	0.0	0.55	0.33	0.0
ENSMUSG00000024673	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000024675	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024677	0.03	0.1	0.01	0.4	0.34	0.0
ENSMUSG00000024678	0.04	0.1	0.0	0.1	0.1	0.0
ENSMUSG00000024679	0.04	0.6	0.0	0.56	0.83	0.05
ENSMUSG00000024680	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024681	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024682	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024683	55.87	53.37	78.22	56.29	53.99	69.09
ENSMUSG00000024687	32.75	32.54	27.52	31.7	35.31	30.55
ENSMUSG00000024691	1.88	5.4	2.15	5.67	5.55	1.79
ENSMUSG00000024694	0.1	0.87	0.28	0.43	0.0	0.0
ENSMUSG00000024695	49.04	37.62	43.22	34.19	40.44	46.97
ENSMUSG00000024696	0.33	0.58	0.04	0.14	0.63	0.52
ENSMUSG00000024697	0.08	0.05	0.05	0.06	0.02	0.03
ENSMUSG00000024712	27.74	34.95	25.24	29.78	34.26	28.52
ENSMUSG00000024713	3.83	2.61	3.2	2.25	2.58	3.29
ENSMUSG00000024725	38.39	71.34	41.57	66.61	67.8	37.84
ENSMUSG00000024726	10.87	9.79	10.51	7.89	10.53	8.7
ENSMUSG00000024727	0.39	0.09	0.37	0.0	0.04	0.35
ENSMUSG00000024728	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024729	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000024730	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024731	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024732	18.15	6.11	20.91	6.58	6.4	19.5
ENSMUSG00000024734	0.0	0.0	0.03	0.04	0.04	0.14
ENSMUSG00000024735	135.98	74.67	131.62	69.16	70.87	136.05
ENSMUSG00000024736	3.23	12.47	8.46	11.09	11.34	6.09
ENSMUSG00000024737	0.33	1.3	0.22	1.31	1.04	0.25
ENSMUSG00000024738	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024740	173.91	222.66	161.3	211.33	233.76	169.2
ENSMUSG00000024742	6.54	6.75	7.65	6.4	6.26	7.35
ENSMUSG00000024743	1.43	0.98	1.12	1.13	10.24	0.67
ENSMUSG00000024747	0.81	1.06	0.74	1.55	0.6	0.41
ENSMUSG00000024749	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024750	81.77	38.17	64.71	36.0	41.21	73.08
ENSMUSG00000024754	4.34	12.43	4.52	12.92	12.5	5.1
ENSMUSG00000024757	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024758	40.82	72.68	42.5	59.65	70.22	44.3
ENSMUSG00000024759	8.03	11.94	7.14	12.31	12.77	7.63
ENSMUSG00000024761	0.37	0.76	0.21	0.55	0.0	0.25
ENSMUSG00000024764	12.82	11.69	13.09	11.47	12.98	13.31
ENSMUSG00000024766	2.99	6.06	3.68	6.12	7.0	2.49
ENSMUSG00000024767	98.08	73.81	123.72	80.44	78.36	122.41
ENSMUSG00000024768	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024769	4.13	7.19	7.53	7.19	6.93	5.23
ENSMUSG00000024770	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000024771	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024772	92.62	73.09	101.39	55.2	52.3	83.87
ENSMUSG00000024773	6.95	7.31	6.43	8.24	7.4	12.4
ENSMUSG00000024774	0.13	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024776	8.42	5.95	7.27	6.17	6.16	8.22
ENSMUSG00000024777	42.82	39.53	52.45	37.83	37.36	50.4
ENSMUSG00000024778	14.32	5.3	14.48	5.23	5.61	11.35
ENSMUSG00000024780	29.08	18.8	26.6	16.44	18.27	27.44
ENSMUSG00000024781	9.16	19.94	7.86	18.45	20.38	8.8
ENSMUSG00000024782	61.46	63.33	54.74	61.39	68.57	59.45
ENSMUSG00000024784	0.28	0.0	0.15	0.0	0.0	0.37
ENSMUSG00000024785	23.87	5.46	26.84	6.64	5.42	25.05
ENSMUSG00000024786	0.05	0.0	0.05	0.0	0.0	0.12
ENSMUSG00000024787	11.64	13.04	16.37	13.68	12.01	11.98
ENSMUSG00000024789	5.01	6.91	4.96	6.45	7.35	4.95
ENSMUSG00000024790	10.7	9.6	26.88	9.51	8.84	14.65
ENSMUSG00000024791	0.91	1.37	0.76	1.4	1.78	0.65
ENSMUSG00000024792	11.56	21.82	16.49	17.71	17.74	17.2
ENSMUSG00000024793	0.14	0.0	0.15	0.0	0.0	0.15
ENSMUSG00000024795	0.76	1.7	0.84	1.36	1.33	0.85
ENSMUSG00000024797	34.99	15.59	28.51	12.81	13.46	30.04
ENSMUSG00000024798	0.1	0.05	0.12	0.15	0.0	0.05
ENSMUSG00000024799	4.49	8.01	4.53	6.47	7.0	4.71
ENSMUSG00000024800	53.73	23.53	43.26	20.91	24.94	47.07
ENSMUSG00000024803	2141.74	3989.72	1932.03	3666.1	4037.99	2092.08
ENSMUSG00000024805	108.21	131.36	93.98	116.92	142.77	99.56
ENSMUSG00000024806	4.3	8.04	4.17	7.55	6.75	3.75
ENSMUSG00000024807	6.2	8.76	6.31	9.29	7.91	7.14
ENSMUSG00000024810	1.41	2.91	0.97	1.74	2.53	1.23
ENSMUSG00000024811	39.82	56.48	35.49	51.04	58.61	35.94
ENSMUSG00000024812	17.32	19.32	15.42	18.66	19.52	16.18
ENSMUSG00000024815	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000024816	13.24	13.71	21.01	15.2	15.27	19.74
ENSMUSG00000024817	22.53	10.83	21.4	9.91	9.97	23.56
ENSMUSG00000024818	0.99	1.67	1.1	1.1	1.1	1.07
ENSMUSG00000024824	21.02	7.77	19.53	5.72	6.71	23.11
ENSMUSG00000024826	47.97	29.26	45.66	25.53	25.51	45.69
ENSMUSG00000024827	0.23	0.2	0.47	0.52	0.07	0.08
ENSMUSG00000024829	120.9	54.63	131.37	65.26	53.05	135.73
ENSMUSG00000024830	15.45	11.27	15.36	16.51	14.21	13.85
ENSMUSG00000024831	2.11	1.34	2.74	1.47	1.49	2.02
ENSMUSG00000024833	5.55	8.46	7.4	8.38	7.82	6.38
ENSMUSG00000024835	74.13	76.85	72.35	85.09	91.15	66.32
ENSMUSG00000024837	0.0	0.0	0.0	0.03	0.0	0.03
ENSMUSG00000024841	30.58	21.28	38.39	19.39	19.76	32.71
ENSMUSG00000024842	0.21	0.07	0.11	0.13	0.15	0.35
ENSMUSG00000024843	21.69	11.76	22.07	11.44	13.13	24.99
ENSMUSG00000024844	259.83	147.37	280.71	156.51	147.2	292.77
ENSMUSG00000024845	51.6	57.96	80.35	63.92	56.71	64.45
ENSMUSG00000024846	0.15	5.98	3.83	7.39	4.12	2.46
ENSMUSG00000024847	82.22	65.87	107.15	71.27	66.52	97.37
ENSMUSG00000024851	21.76	7.38	26.42	6.93	10.24	26.05
ENSMUSG00000024853	63.96	49.33	61.29	49.07	53.08	60.95
ENSMUSG00000024854	28.74	31.41	31.65	35.0	30.42	31.1
ENSMUSG00000024855	3.12	6.27	3.63	6.51	7.62	3.74
ENSMUSG00000024856	17.96	27.65	26.79	22.51	24.71	22.48
ENSMUSG00000024857	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000024858	32.03	23.3	31.59	23.41	27.78	31.28
ENSMUSG00000024862	26.95	31.0	37.83	24.4	29.65	34.23
ENSMUSG00000024863	0.79	1.23	1.62	1.82	0.0	0.33
ENSMUSG00000024866	2.64	6.23	2.73	3.39	3.78	3.27
ENSMUSG00000024867	41.96	55.73	33.75	54.2	59.21	40.09
ENSMUSG00000024868	0.02	0.0	0.21	0.03	0.0	0.04
ENSMUSG00000024869	0.63	0.19	0.76	0.2	0.14	0.98
ENSMUSG00000024870	88.88	104.12	112.67	114.85	104.95	104.96
ENSMUSG00000024871	7.33	5.25	12.73	5.69	5.85	10.89
ENSMUSG00000024873	0.7	0.41	1.24	0.42	0.39	0.45
ENSMUSG00000024875	88.07	70.46	76.78	80.29	70.03	81.93
ENSMUSG00000024878	10.76	8.81	9.84	8.47	10.74	11.59
ENSMUSG00000024883	8.52	10.05	10.61	12.19	8.93	8.5
ENSMUSG00000024885	1.16	2.73	0.93	2.74	2.64	1.01
ENSMUSG00000024887	2.21	5.31	2.15	3.63	6.14	1.77
ENSMUSG00000024889	25.29	13.84	35.42	11.8	13.17	31.24
ENSMUSG00000024891	23.12	6.23	24.2	5.94	8.56	28.62
