gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000018820	7.39	8.76	9.42	8.55	8.13	8.84
ENSMUSG00000018821	16.57	38.86	49.28	43.7	38.88	28.15
ENSMUSG00000018822	0.0	0.0	0.03	0.0	0.03	0.0
ENSMUSG00000018830	0.14	0.18	0.15	0.11	0.06	0.08
ENSMUSG00000018841	9.67	5.23	10.72	6.62	6.6	11.26
ENSMUSG00000018844	0.29	0.03	0.1	0.0	0.05	0.22
ENSMUSG00000018845	38.86	41.36	44.15	46.76	42.07	45.93
ENSMUSG00000018846	7.0	10.01	6.06	9.9	10.22	6.74
ENSMUSG00000018848	110.26	62.43	102.74	61.29	59.88	103.84
ENSMUSG00000018849	1.91	0.88	1.78	0.94	0.84	2.43
ENSMUSG00000018858	83.41	46.06	103.48	50.65	41.91	88.33
ENSMUSG00000018861	0.78	1.9	1.19	1.54	1.54	1.28
ENSMUSG00000018862	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018865	0.0	0.14	0.02	0.05	0.16	0.03
ENSMUSG00000018868	0.0	0.0	0.03	0.0	0.0	0.0
ENSMUSG00000018882	43.67	24.65	38.76	24.73	26.97	41.41
ENSMUSG00000018893	637.65	963.04	648.48	1085.93	1008.85	633.49
ENSMUSG00000018899	6.49	2.6	7.38	2.49	3.06	6.31
ENSMUSG00000018900	3.38	3.56	4.11	3.24	2.87	3.83
ENSMUSG00000018906	31.62	51.0	25.6	46.23	45.75	25.09
ENSMUSG00000018907	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018909	3.01	9.35	1.98	7.3	9.75	1.83
ENSMUSG00000018914	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018916	3.16	0.1	1.51	0.0	0.09	1.22
ENSMUSG00000018919	0.0	0.07	0.0	0.0	0.0	0.0
ENSMUSG00000018920	10.82	3.52	12.08	5.1	3.29	8.9
ENSMUSG00000018921	5.2	5.88	9.53	5.68	5.98	6.41
ENSMUSG00000018923	17.14	9.39	27.29	13.86	8.84	22.26
ENSMUSG00000018924	0.7	0.0	0.04	0.0	0.0	0.1
ENSMUSG00000018925	0.0	0.0	0.03	0.0	0.0	0.02
ENSMUSG00000018927	0.08	3.61	0.24	4.41	3.82	0.19
ENSMUSG00000018930	0.1	0.0	0.24	0.29	0.24	0.21
ENSMUSG00000018931	9.99	6.62	8.31	6.09	7.21	8.59
ENSMUSG00000018932	72.12	37.39	75.06	37.69	38.57	73.16
ENSMUSG00000018965	67.41	82.9	74.75	72.9	77.0	69.61
ENSMUSG00000018973	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000018974	17.11	7.04	20.01	6.71	6.07	19.79
ENSMUSG00000018983	0.11	0.24	0.1	0.28	0.23	0.1
ENSMUSG00000018986	0.62	0.36	0.73	0.55	0.63	0.72
ENSMUSG00000018995	5.47	6.33	3.56	4.99	5.48	4.39
ENSMUSG00000018999	16.15	14.0	14.16	14.96	15.6	16.42
ENSMUSG00000019027	0.04	0.02	0.02	0.03	0.05	0.03
ENSMUSG00000019039	26.06	15.45	21.89	15.81	17.35	18.93
ENSMUSG00000019054	157.12	137.66	190.11	146.69	122.87	190.24
ENSMUSG00000019055	28.87	82.31	26.15	81.76	81.9	28.88
ENSMUSG00000019066	0.53	2.52	0.76	2.32	1.95	0.6
ENSMUSG00000019080	4.04	4.73	8.46	3.78	4.46	8.72
ENSMUSG00000019082	10.72	8.09	13.27	10.15	8.47	15.1
ENSMUSG00000019087	157.04	200.06	145.03	187.66	201.79	157.45
ENSMUSG00000019088	9.66	11.45	10.59	11.29	9.87	8.77
ENSMUSG00000019102	0.2	0.28	0.16	0.27	0.3	0.11
ENSMUSG00000019122	0.11	1.8	0.12	0.96	0.81	0.07
ENSMUSG00000019124	2.29	2.99	2.68	4.49	3.07	3.29
ENSMUSG00000019132	17.64	21.02	11.22	20.64	23.19	13.71
ENSMUSG00000019139	5.41	9.24	12.29	10.23	9.16	9.49
ENSMUSG00000019143	14.09	7.56	14.84	7.92	8.91	12.15
ENSMUSG00000019146	0.0	0.0	0.01	0.0	0.0	0.0
ENSMUSG00000019158	11.81	44.0	126.05	43.55	41.88	33.31
ENSMUSG00000019173	40.28	38.82	46.73	42.23	39.53	48.38
ENSMUSG00000019178	0.41	0.16	0.43	0.0	0.0	0.2
ENSMUSG00000019179	394.75	464.26	420.21	466.53	447.74	425.9
ENSMUSG00000019188	27.51	29.56	39.28	26.14	28.19	29.74
ENSMUSG00000019189	6.35	19.48	6.0	18.26	20.74	7.02
ENSMUSG00000019194	17.45	17.15	19.92	20.14	17.61	16.74
ENSMUSG00000019210	159.6	146.03	150.84	155.97	150.22	155.05
ENSMUSG00000019214	0.95	1.0	0.84	0.88	0.91	0.47
ENSMUSG00000019230	0.07	0.03	0.06	0.01	0.12	0.08
ENSMUSG00000019232	0.2	0.16	0.27	0.13	0.02	0.02
ENSMUSG00000019235	0.79	0.12	1.02	0.21	0.2	0.92
ENSMUSG00000019254	42.76	22.04	50.48	22.82	22.28	46.29
ENSMUSG00000019256	0.44	0.18	0.3	0.24	0.3	0.17
ENSMUSG00000019261	2.74	15.69	20.01	13.77	9.2	9.7
ENSMUSG00000019278	0.44	1.64	0.29	2.23	1.65	0.24
ENSMUSG00000019295	20.31	10.86	23.66	12.89	12.12	23.14
ENSMUSG00000019297	13.3	7.97	10.82	6.89	8.65	11.21
ENSMUSG00000019301	0.12	0.05	0.49	0.05	0.04	0.23
ENSMUSG00000019302	29.23	45.44	28.57	51.19	47.2	30.81
ENSMUSG00000019303	5.1	2.83	4.67	2.14	1.87	4.78
ENSMUSG00000019312	0.14	0.07	0.34	0.08	0.0	0.38
ENSMUSG00000019320	0.32	0.29	3.8	0.45	0.45	0.35
ENSMUSG00000019326	1.07	0.29	0.75	0.23	0.34	1.24
ENSMUSG00000019338	5.02	6.33	5.7	6.43	6.93	5.42
ENSMUSG00000019359	0.04	0.0	0.08	0.0	0.0	0.01
ENSMUSG00000019362	151.57	144.69	299.0	179.91	148.15	200.79
ENSMUSG00000019368	0.11	0.12	0.25	0.21	0.0	0.05
ENSMUSG00000019370	52.81	84.76	116.02	114.48	83.29	95.51
ENSMUSG00000019373	84.71	59.92	77.61	63.89	60.05	80.58
ENSMUSG00000019428	53.69	89.33	120.63	99.42	85.93	93.58
ENSMUSG00000019429	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019432	69.34	40.81	63.75	43.03	39.58	68.4
ENSMUSG00000019433	19.05	39.95	43.02	43.02	38.42	28.44
ENSMUSG00000019437	5.54	5.14	7.26	3.34	4.9	4.53
ENSMUSG00000019461	5.17	14.75	7.23	14.44	16.44	5.02
ENSMUSG00000019464	0.28	0.17	0.93	0.04	0.11	0.24
ENSMUSG00000019467	5.5	5.91	7.17	6.4	6.76	5.51
ENSMUSG00000019470	15.67	7.5	17.94	7.89	7.45	18.04
ENSMUSG00000019471	102.74	103.18	136.89	97.19	105.23	125.99
ENSMUSG00000019478	9.71	6.31	8.68	7.24	6.96	8.96
ENSMUSG00000019487	20.33	17.23	27.44	18.52	17.96	25.18
ENSMUSG00000019489	0.0	0.0	0.16	0.0	0.0	0.0
ENSMUSG00000019494	245.72	125.35	235.51	151.43	118.27	250.51
ENSMUSG00000019505	324.7	132.36	365.16	255.42	200.94	355.77
ENSMUSG00000019518	6.56	2.92	6.19	3.25	3.14	6.81
ENSMUSG00000019528	332.37	634.84	310.12	627.13	642.79	323.97
ENSMUSG00000019539	14.26	51.8	34.94	54.74	50.64	22.36
ENSMUSG00000019558	74.94	75.32	74.78	76.24	78.54	78.37
ENSMUSG00000019564	1.09	0.85	1.43	0.77	0.8	0.86
ENSMUSG00000019577	52.7	37.93	53.2	34.76	38.53	50.83
ENSMUSG00000019578	28.77	26.96	28.65	31.6	30.71	26.14
ENSMUSG00000019579	43.86	33.87	63.98	35.22	31.64	46.84
ENSMUSG00000019590	3.33	4.51	3.85	4.13	5.03	3.57
ENSMUSG00000019647	0.12	0.29	0.37	0.26	0.43	0.11
ENSMUSG00000019659	42.65	24.56	49.54	30.83	25.53	50.57
ENSMUSG00000019689	56.3	47.94	173.52	63.58	47.31	62.86
ENSMUSG00000019699	7.79	13.87	7.05	9.51	11.2	6.39
ENSMUSG00000019710	78.93	48.4	87.02	56.42	50.41	84.23
ENSMUSG00000019715	10.33	8.45	10.46	10.17	9.36	10.01
ENSMUSG00000019718	1.18	0.99	1.36	1.75	1.2	0.95
ENSMUSG00000019726	4.63	4.1	5.23	3.44	4.23	3.92
ENSMUSG00000019731	9.66	14.93	9.12	16.2	14.98	9.02
ENSMUSG00000019732	8.7	7.69	10.71	8.98	8.53	10.3
ENSMUSG00000019734	1.43	0.22	1.31	0.23	0.42	1.92
ENSMUSG00000019737	1.02	0.29	1.74	0.07	0.34	1.08
ENSMUSG00000019738	77.89	29.82	91.35	39.29	27.18	97.68
ENSMUSG00000019756	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019761	5.17	2.9	7.88	2.0	2.8	7.25
ENSMUSG00000019762	0.42	0.32	0.86	0.6	0.07	0.19
ENSMUSG00000019763	18.44	13.48	20.07	9.41	12.85	18.68
ENSMUSG00000019767	0.0	0.02	0.0	0.04	0.02	0.18
ENSMUSG00000019768	0.07	0.05	0.06	0.08	0.02	0.1
ENSMUSG00000019772	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019773	1.08	1.77	1.17	1.75	1.53	1.42
ENSMUSG00000019774	13.44	1.89	13.15	4.68	3.17	17.01
ENSMUSG00000019775	0.03	0.11	0.01	0.06	0.38	0.01
ENSMUSG00000019777	42.25	33.7	43.66	35.66	34.72	39.65
ENSMUSG00000019779	0.35	0.9	0.4	0.89	0.98	0.26
ENSMUSG00000019782	71.34	48.96	71.01	45.87	48.83	70.54
ENSMUSG00000019785	0.0	0.0	0.02	0.0	0.0	0.01
ENSMUSG00000019787	58.98	104.84	54.31	102.39	108.57	57.45
ENSMUSG00000019789	9.14	3.49	9.95	3.5	3.94	10.45
ENSMUSG00000019790	3.05	3.66	2.97	3.26	3.15	3.04
ENSMUSG00000019791	6.92	12.97	15.03	13.28	12.3	14.87
ENSMUSG00000019792	7.75	4.1	6.79	3.71	4.49	7.13
ENSMUSG00000019794	17.8	11.35	19.22	11.42	11.95	18.52
ENSMUSG00000019795	84.28	68.25	97.68	74.03	68.68	95.41
ENSMUSG00000019796	2.19	2.95	1.8	3.6	2.49	1.48
ENSMUSG00000019797	115.51	38.36	126.66	46.52	41.21	131.45
ENSMUSG00000019802	15.16	15.85	14.9	17.35	17.27	16.62
ENSMUSG00000019803	0.0	0.0	0.03	0.0	0.0	0.03
ENSMUSG00000019804	67.07	101.94	68.79	99.37	99.42	64.87
ENSMUSG00000019806	42.63	27.85	40.33	29.5	29.7	43.25
ENSMUSG00000019808	6.62	3.74	7.41	3.78	3.3	7.31
ENSMUSG00000019809	19.61	15.83	19.14	15.8	14.8	18.46
ENSMUSG00000019810	228.07	213.51	224.51	240.69	229.0	227.27
ENSMUSG00000019813	3.69	1.75	3.13	2.22	1.62	3.21
ENSMUSG00000019814	33.36	20.16	27.33	19.07	18.12	33.7
ENSMUSG00000019815	0.0	0.0	0.0	0.0	0.0	0.08
ENSMUSG00000019817	13.78	28.18	10.15	25.12	32.35	11.41
ENSMUSG00000019818	58.14	85.63	56.53	80.58	86.52	55.15
ENSMUSG00000019820	11.01	17.71	11.09	17.7	19.11	12.05
ENSMUSG00000019822	13.16	8.4	13.97	7.76	7.81	12.5
ENSMUSG00000019823	21.54	12.16	25.16	13.19	11.12	23.58
ENSMUSG00000019826	10.15	4.3	10.3	4.01	4.08	10.26
ENSMUSG00000019828	0.0	0.0	0.01	0.0	0.01	0.0
ENSMUSG00000019831	0.74	1.05	0.39	0.99	1.33	0.74
ENSMUSG00000019832	1.25	2.9	1.78	3.47	3.27	1.42
ENSMUSG00000019834	0.0	0.0	0.07	0.0	0.0	0.0
ENSMUSG00000019836	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019837	64.74	28.75	59.96	27.46	26.95	64.43
ENSMUSG00000019838	4.05	2.91	5.74	2.21	2.98	5.35
ENSMUSG00000019841	6.22	6.38	4.85	6.55	7.4	6.08
ENSMUSG00000019842	2.26	2.43	2.86	3.1	2.43	4.68
ENSMUSG00000019843	13.38	10.07	12.63	10.78	11.24	12.52
ENSMUSG00000019845	0.97	1.07	0.62	0.85	0.98	0.7
ENSMUSG00000019846	12.1	27.95	10.13	26.08	29.37	11.11
ENSMUSG00000019848	104.58	72.75	96.41	69.87	69.79	98.95
ENSMUSG00000019849	19.1	14.93	19.01	16.51	15.8	20.55
ENSMUSG00000019850	7.59	4.1	8.45	4.12	4.25	6.93
ENSMUSG00000019851	225.43	146.1	235.27	151.98	142.52	218.94
ENSMUSG00000019852	0.13	0.6	0.21	0.58	0.73	0.13
ENSMUSG00000019853	2.17	3.02	3.27	2.79	2.84	2.45
ENSMUSG00000019854	38.43	19.89	33.31	18.57	18.61	33.94
ENSMUSG00000019856	2.0	1.67	1.54	1.66	3.56	1.67
ENSMUSG00000019857	63.73	19.97	52.29	24.0	16.78	59.62
ENSMUSG00000019861	5.01	8.71	5.16	8.69	9.32	4.99
ENSMUSG00000019863	17.21	8.55	21.23	8.96	9.7	16.17
ENSMUSG00000019864	20.2	13.92	19.1	12.24	12.61	19.5
ENSMUSG00000019865	0.0	0.0	0.0	0.14	0.12	0.0
ENSMUSG00000019866	0.23	0.06	0.16	0.2	0.05	0.14
ENSMUSG00000019867	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019868	35.55	31.29	33.53	30.31	32.98	32.59
ENSMUSG00000019872	9.76	13.96	11.56	15.41	15.28	10.92
ENSMUSG00000019873	11.6	13.71	7.48	11.05	14.35	8.06
ENSMUSG00000019874	0.15	0.57	0.18	1.15	0.33	0.1
ENSMUSG00000019876	1.06	0.3	0.59	0.47	0.23	0.13
ENSMUSG00000019877	106.39	138.0	104.77	145.7	148.01	101.45
ENSMUSG00000019878	20.05	13.15	17.45	13.0	14.46	19.4
ENSMUSG00000019880	0.19	0.34	0.09	0.26	0.37	0.15
ENSMUSG00000019883	12.9	18.8	10.21	20.23	19.46	12.78
ENSMUSG00000019888	0.0	0.0	0.02	0.0	0.0	0.0
ENSMUSG00000019889	36.01	27.8	31.6	24.37	26.42	33.72
ENSMUSG00000019890	0.13	0.79	0.1	0.97	0.64	0.06
ENSMUSG00000019891	1.24	1.06	1.99	0.96	0.78	1.75
ENSMUSG00000019892	0.02	0.0	0.0	0.07	0.02	0.0
ENSMUSG00000019893	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019894	0.58	0.24	0.52	0.61	0.28	0.37
ENSMUSG00000019897	23.28	8.53	27.21	11.24	9.18	25.64
ENSMUSG00000019899	4.89	19.05	4.26	18.66	19.73	4.48
ENSMUSG00000019900	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019905	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019906	0.2	0.12	0.14	0.16	0.37	0.18
ENSMUSG00000019907	64.53	45.1	56.74	45.92	46.53	63.29
ENSMUSG00000019909	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019913	0.04	0.0	0.01	0.0	0.0	0.03
ENSMUSG00000019916	44.23	135.3	43.77	133.1	138.33	42.94
ENSMUSG00000019917	7.49	12.47	7.6	10.82	12.95	7.34
ENSMUSG00000019920	24.75	44.1	22.47	41.05	45.23	24.51
ENSMUSG00000019923	86.57	85.19	87.92	88.12	80.81	90.93
ENSMUSG00000019927	9.13	19.7	8.55	16.29	18.78	8.67
ENSMUSG00000019929	28.36	69.7	26.48	70.78	72.37	25.66
ENSMUSG00000019932	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000019933	1.1	0.0	1.93	0.0	0.0	0.56
ENSMUSG00000019935	0.43	0.16	0.27	0.01	0.03	0.07
ENSMUSG00000019936	0.0	0.0	0.03	0.0	0.03	0.0
ENSMUSG00000019942	7.39	17.23	12.09	20.0	15.52	7.38
ENSMUSG00000019943	26.3	35.92	21.77	37.45	37.61	26.69
ENSMUSG00000019944	2.62	9.19	2.63	7.63	9.73	2.99
ENSMUSG00000019945	0.96	0.49	0.86	0.38	0.29	1.38
ENSMUSG00000019947	10.89	8.3	9.04	8.84	8.53	10.94
ENSMUSG00000019948	7.38	6.96	7.69	7.11	7.59	7.96
ENSMUSG00000019951	9.8	15.46	8.15	16.7	18.16	12.18
ENSMUSG00000019952	2.01	1.75	1.58	1.59	1.79	1.04
ENSMUSG00000019960	10.92	13.02	10.92	11.59	9.98	12.13
ENSMUSG00000019961	25.21	26.35	23.3	23.72	26.56	23.93
ENSMUSG00000019966	6.07	3.04	7.01	2.78	3.01	7.76
ENSMUSG00000019969	22.24	20.93	22.15	21.49	20.34	24.21
ENSMUSG00000019970	19.45	22.8	19.94	20.46	22.57	21.87
ENSMUSG00000019971	1.74	2.04	1.01	2.27	2.13	1.6
ENSMUSG00000019975	8.41	17.41	10.44	18.78	18.69	8.47
ENSMUSG00000019977	50.84	33.88	48.52	36.23	34.11	51.78
ENSMUSG00000019978	13.93	26.56	14.76	31.02	31.23	13.82
ENSMUSG00000019979	3.85	4.28	5.28	3.79	3.81	4.12
ENSMUSG00000019982	0.06	0.05	0.04	0.02	0.0	0.04
ENSMUSG00000019984	9.11	5.63	6.79	6.47	5.65	8.68
ENSMUSG00000019986	0.6	2.04	0.88	1.8	1.92	0.62
ENSMUSG00000019987	1.18	8.33	2.87	9.61	7.11	0.51
ENSMUSG00000019988	11.22	9.21	10.29	9.77	10.26	10.25
ENSMUSG00000019989	0.08	0.2	0.51	0.27	0.35	0.11
ENSMUSG00000019990	1.16	6.46	1.0	6.39	6.44	1.52
ENSMUSG00000019992	1.37	0.51	1.4	0.46	0.39	1.23
ENSMUSG00000019996	3.93	4.21	3.81	3.14	3.61	3.48
ENSMUSG00000019997	299.15	748.71	384.62	710.55	599.53	318.85
ENSMUSG00000019998	54.21	50.02	43.51	47.94	61.0	47.37
ENSMUSG00000020000	0.01	0.07	0.03	0.04	0.07	0.02
ENSMUSG00000020003	4.65	7.91	5.6	6.96	7.91	4.06
ENSMUSG00000020007	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020009	17.28	12.56	13.4	13.31	12.62	15.99
ENSMUSG00000020010	0.19	0.34	0.15	0.04	0.0	0.09
ENSMUSG00000020014	0.0	0.03	0.0	0.1	0.05	0.0
ENSMUSG00000020015	9.09	9.54	8.51	9.56	10.25	8.51
ENSMUSG00000020017	0.35	0.42	0.54	0.56	0.17	0.08
ENSMUSG00000020018	13.07	18.28	40.02	14.6	12.59	23.15
ENSMUSG00000020019	7.42	12.37	5.51	14.15	13.13	11.77
ENSMUSG00000020020	0.24	0.0	0.71	0.0	0.0	0.46
ENSMUSG00000020021	0.82	1.09	0.84	0.93	1.16	0.82
ENSMUSG00000020022	572.57	359.22	1005.57	506.15	349.31	766.23
ENSMUSG00000020023	2.79	4.19	2.75	4.39	4.02	2.59
ENSMUSG00000020024	9.88	7.82	9.77	7.05	7.17	10.04
ENSMUSG00000020027	6.78	4.46	6.32	5.27	4.33	6.5
ENSMUSG00000020029	28.96	30.24	26.91	27.87	32.15	27.27
ENSMUSG00000020032	44.02	24.14	38.7	24.31	23.53	39.27
ENSMUSG00000020033	0.0	0.0	0.06	0.0	0.0	0.05
ENSMUSG00000020034	11.18	12.05	9.56	12.0	12.89	10.51
ENSMUSG00000020037	0.06	0.05	0.05	0.0	0.08	0.07
ENSMUSG00000020038	8.2	8.63	8.05	8.85	7.84	8.78
ENSMUSG00000020042	0.63	0.98	0.53	0.87	0.75	0.31
ENSMUSG00000020044	17.98	44.38	17.62	44.75	44.32	18.86
ENSMUSG00000020048	174.33	279.05	164.94	291.69	313.76	171.07
ENSMUSG00000020051	0.46	0.71	1.96	1.44	0.0	0.04
ENSMUSG00000020052	0.06	0.0	0.04	0.0	0.0	0.05
ENSMUSG00000020053	3.19	3.03	4.73	4.21	3.22	3.13
ENSMUSG00000020056	41.53	25.84	41.92	30.39	26.81	41.1
ENSMUSG00000020057	0.37	0.84	0.43	0.88	0.82	0.29
ENSMUSG00000020059	0.15	0.23	0.14	0.19	0.17	0.14
ENSMUSG00000020061	0.0	0.03	0.0	0.0	0.0	0.02
ENSMUSG00000020062	0.04	0.06	0.02	0.02	0.03	0.04
ENSMUSG00000020063	11.38	4.02	9.89	3.29	3.45	10.75
ENSMUSG00000020064	22.07	18.22	24.33	17.15	17.16	24.8
ENSMUSG00000020067	4.38	6.48	4.0	6.78	6.18	4.52
ENSMUSG00000020069	13.57	7.32	16.45	8.59	7.63	15.4
ENSMUSG00000020070	4.86	6.0	4.42	5.85	6.49	4.71
ENSMUSG00000020072	2.24	1.32	1.77	0.71	0.75	1.6
ENSMUSG00000020074	47.82	21.02	43.87	23.85	19.36	51.91
ENSMUSG00000020075	52.7	24.0	48.21	26.13	23.51	50.95
ENSMUSG00000020076	59.19	37.61	52.35	36.88	39.2	53.68
ENSMUSG00000020077	1.61	2.73	0.62	6.37	4.33	0.35
ENSMUSG00000020078	53.9	45.23	49.2	44.09	44.78	53.62
ENSMUSG00000020079	38.71	14.97	40.62	13.68	15.54	38.02
ENSMUSG00000020080	1.44	0.1	1.0	0.03	0.0	0.85
ENSMUSG00000020081	0.11	0.0	0.17	0.0	0.0	0.29
ENSMUSG00000020083	0.77	0.78	0.98	0.75	0.77	0.89
ENSMUSG00000020085	15.77	21.23	20.94	19.45	20.14	25.66
ENSMUSG00000020086	4.14	3.4	4.39	3.58	3.4	4.38
ENSMUSG00000020087	7.32	5.71	20.8	7.27	5.06	8.09
ENSMUSG00000020088	96.17	81.01	100.08	92.57	87.99	93.73
ENSMUSG00000020089	45.51	27.3	49.75	32.44	27.15	40.35
ENSMUSG00000020090	0.03	0.02	0.0	0.0	0.0	0.05
ENSMUSG00000020091	5.5	12.24	5.15	11.62	12.67	5.8
ENSMUSG00000020092	1.34	1.53	1.95	1.29	1.51	2.25
ENSMUSG00000020096	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020097	22.24	23.93	20.15	22.69	23.42	20.18
ENSMUSG00000020098	6.22	3.79	6.08	6.26	3.27	4.79
ENSMUSG00000020099	25.27	42.15	31.57	46.44	40.07	30.62
ENSMUSG00000020100	1.32	1.81	1.43	1.38	1.51	1.17
ENSMUSG00000020101	0.34	0.49	0.07	0.47	0.25	0.01
ENSMUSG00000020102	3.16	3.01	2.77	3.68	4.11	4.81
ENSMUSG00000020105	0.72	0.33	0.66	0.13	0.14	0.68
ENSMUSG00000020107	62.83	25.45	77.48	27.54	22.75	74.41
ENSMUSG00000020108	10.85	29.87	30.89	29.28	27.48	13.68
ENSMUSG00000020109	9.39	13.25	10.54	15.5	14.39	10.65
ENSMUSG00000020111	30.87	25.66	25.71	22.87	23.69	26.76
ENSMUSG00000020114	29.32	25.31	24.87	21.99	20.56	27.07
ENSMUSG00000020115	19.14	8.83	15.4	9.04	10.08	17.02
ENSMUSG00000020116	63.78	35.92	75.33	40.86	34.24	64.53
ENSMUSG00000020120	0.47	1.22	0.26	1.39	1.48	0.33
ENSMUSG00000020121	2.34	1.43	1.89	1.71	1.46	2.76
ENSMUSG00000020122	0.81	1.91	0.7	2.07	2.56	0.74
ENSMUSG00000020123	0.07	0.61	0.22	0.63	0.73	0.09
ENSMUSG00000020124	82.75	44.96	66.37	45.49	52.14	74.48
ENSMUSG00000020125	0.0	0.0	0.0	0.08	0.0	0.04
ENSMUSG00000020128	12.01	8.23	9.2	8.03	8.76	11.53
ENSMUSG00000020130	36.5	18.09	19.61	22.12	18.08	29.25
ENSMUSG00000020131	1.2	0.69	2.28	0.71	0.78	2.92
ENSMUSG00000020132	18.12	23.94	28.63	25.47	27.42	19.89
ENSMUSG00000020133	28.86	20.26	42.68	22.46	19.5	34.29
ENSMUSG00000020134	3.23	3.0	2.98	3.3	3.1	3.16
ENSMUSG00000020135	0.7	0.8	1.31	0.66	0.81	0.86
ENSMUSG00000020137	4.92	2.09	4.49	2.11	2.23	4.51
ENSMUSG00000020140	0.23	0.01	0.13	0.01	0.0	0.16
ENSMUSG00000020142	12.03	10.56	13.27	9.9	9.74	11.3
ENSMUSG00000020143	0.05	0.18	0.02	0.19	0.25	0.02
ENSMUSG00000020149	52.19	64.73	59.04	60.59	64.86	54.94
ENSMUSG00000020150	1.04	2.01	2.16	1.41	1.13	0.92
ENSMUSG00000020151	0.0	0.02	0.0	0.06	0.04	0.07
ENSMUSG00000020152	43.36	47.18	40.82	50.36	48.86	42.78
ENSMUSG00000020153	63.48	164.53	382.85	190.14	154.01	191.57
ENSMUSG00000020154	1.53	3.16	1.84	3.2	2.83	1.36
ENSMUSG00000020155	0.71	1.98	0.89	1.95	1.93	1.04
ENSMUSG00000020156	3.52	4.16	5.35	4.61	5.1	6.05
ENSMUSG00000020159	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020160	34.21	31.42	32.75	32.06	28.35	36.24
ENSMUSG00000020163	305.64	710.05	1351.58	1017.84	658.29	1163.34
ENSMUSG00000020164	0.23	0.0	0.56	0.0	0.31	0.71
ENSMUSG00000020166	50.87	22.92	45.15	24.53	24.8	49.49
ENSMUSG00000020167	3.35	8.05	10.46	8.52	8.05	6.68
ENSMUSG00000020168	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020169	1.1	1.23	0.84	1.6	1.44	0.83
ENSMUSG00000020170	7.21	8.28	6.14	7.24	8.24	6.96
ENSMUSG00000020171	15.57	20.25	21.18	15.33	18.52	15.21
ENSMUSG00000020173	31.09	18.85	29.73	18.36	16.24	34.04
ENSMUSG00000020175	0.02	0.21	0.0	0.17	0.13	0.03
ENSMUSG00000020176	116.18	164.35	105.3	165.02	161.91	120.16
ENSMUSG00000020177	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020178	1.05	0.72	1.94	0.87	0.98	1.17
ENSMUSG00000020180	17.69	8.23	15.82	9.37	7.44	16.5
ENSMUSG00000020181	0.13	0.81	0.12	0.52	0.77	0.27
ENSMUSG00000020182	41.11	57.86	38.24	54.04	53.25	44.17
ENSMUSG00000020183	2.27	0.43	2.47	0.54	0.43	2.5
ENSMUSG00000020184	146.38	57.14	136.56	65.72	57.03	135.23
ENSMUSG00000020185	0.12	1.28	0.28	0.77	0.65	0.12
ENSMUSG00000020186	119.63	100.98	146.63	129.87	92.71	136.48
ENSMUSG00000020189	12.03	20.73	10.63	18.43	22.95	10.57
ENSMUSG00000020190	18.01	37.66	22.87	36.79	41.67	20.03
ENSMUSG00000020191	0.0	0.66	1.4	0.73	0.25	0.29
ENSMUSG00000020193	0.03	0.22	0.13	0.11	0.17	0.13
ENSMUSG00000020196	4.8	8.26	5.2	7.91	7.87	5.91
ENSMUSG00000020198	33.14	26.11	37.99	26.24	26.45	34.19
ENSMUSG00000020205	17.13	30.31	42.9	29.07	28.92	26.47
ENSMUSG00000020211	13.52	15.36	13.36	15.17	15.42	14.53
ENSMUSG00000020212	1.97	2.33	2.3	1.71	2.05	1.17
ENSMUSG00000020213	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020214	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020216	0.38	1.77	0.93	1.34	1.02	0.32
ENSMUSG00000020218	0.5	1.56	0.86	1.44	1.65	0.95
ENSMUSG00000020219	71.51	38.27	127.48	55.42	33.62	107.66
ENSMUSG00000020220	21.95	14.76	24.18	15.24	15.85	23.41
ENSMUSG00000020224	43.45	12.07	43.48	13.77	11.95	41.0
